Gene ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000262516	219.8436279394629	0.6871174661724125	0.2779610427676327	2.4719919717196572	0.013436253368520596	0.03391428134210846
ENSG00000262529	3.981377579152081	-2.1283236887093873	0.8224421440365001	-2.587809615718005	0.009658834874890512	0.025959744136014293
ENSG00000262539	114.08848056253535	0.8771348164917023	2.5390278138994917	0.34546089321667584	0.7297479053201563	0.8006239521054186
ENSG00000262558	9.1449548901378	-0.5977521419068443	0.5250943156186253	-1.1383710014126114	0.2549655975681159	0.35893191917895817
ENSG00000262580	857.3616427187602	1.6607220473602557	0.3042945409763893	5.457613672698498	4.825762066162444e-08	8.582281235391109e-07
ENSG00000262583	25.003374978832504	-0.6870704042171463	0.45473928090006643	-1.5109106098272977	0.13081122730711298	0.21246802695334407
ENSG00000262587	31.60623773045421	-0.7359251911689088	0.3438742255540685	-2.1400998867628034	0.032346695247540205	0.06908653849920865
ENSG00000262619	6.322533860585037	0.9188842427532223	0.6988646202165619	1.3148243825370376	0.18856893093831584	0.28294855166799815
ENSG00000262623	7.705250273970731	-1.0011978422975791	0.5007745479860302	-1.9992985792191438	0.04557605781292547	0.09117647319566212
ENSG00000262652	35.68016340284944	0.46113071007778667	0.36408701306829827	1.266539847690981	0.20531987259037	0.3024947803104998
ENSG00000262655	150.70457049016136	-1.341318197745942	0.3033290544938354	-4.421990501319424	9.779575694656879e-06	8.191865000061395e-05
ENSG00000262662	10.306393471593719	-1.0933886565947222	0.6889407801356153	-1.587057535452456	0.1124996142937483	0.18859729326768104
ENSG00000262663	29.916639418089954	-0.25361993416179973	0.38761771107470916	-0.6543042975477382	0.5129157776888355	0.6168336965852723
ENSG00000262678	71.40127443813039	1.4152406022468729	0.30778839754506004	4.598096008605011	4.263695173700461e-06	4.0341426752491e-05
ENSG00000262691	6.331399699081755	-0.6771288513203138	0.5323152191432831	-1.2720448842512828	0.2033571721998214	0.3002150092576771
ENSG00000262692	46.03993892874955	0.4187801620416742	0.31418599404103986	1.332905253526266	0.1825628983309553	0.27586176977590005
ENSG00000262693	3.0420219618969484	-2.0959444848257287	0.8693615397465938	-2.410900861149972	0.01591317334137735	0.03885648148082894
ENSG00000262700	19.321571736244906	0.0023129540202475357	0.3803140876094766	0.006081694303742384	0.9951475399245343	0.9963644198499284
ENSG00000262703	28.3256497236927	0.015093810062830667	0.3867203970532262	0.03903029211245155	0.9688662373944426	0.9782746087063853
ENSG00000262708	38.40197900088439	-0.15982318858648362	0.31537004552488485	-0.5067798633839259	0.6123092867750493	0.7046095443409797
ENSG00000262712	34.703285092272594	0.9117438934114749	0.3985344350236547	2.28774181924169	0.022152560797827337	0.05067455394177201
ENSG00000262714	229.02964988385276	-1.9211496212056272	0.46465037241927315	-4.134613324859439	3.555527731071484e-05	0.0002445425664553667
ENSG00000262728	47.601017636641124	-0.09252877322462805	0.2742085734402098	-0.3374393880678702	0.7357856965722194	0.8054197067576311
ENSG00000262732	13.96536586656131	-0.9916276911053632	0.39858962878754683	-2.48784117670536	0.012852111393887667	0.03269084581681475
ENSG00000262759	9.72164867521242	-1.0394248387301979	0.521735621421752	-1.9922443399546317	0.04634425542108081	0.09246003150164463
ENSG00000262766	124.84116967393963	0.9481866412915726	0.3336997849566434	2.841436177175744	0.004491084036001388	0.01383784366108628
ENSG00000262772	15.876319235138359	1.12491680213956	0.5510224462939171	2.0415081267660846	0.04120034692759411	0.084119134344865
ENSG00000262777	274.1919722877955	0.935557914311188	0.33218996096092707	2.8163340987334364	0.004857512330229697	0.014764825846636066
ENSG00000262803	63.36869999776079	0.16778315976613473	0.25644879064538517	0.6542559991953466	0.5129468887941377	0.6168463389217432
ENSG00000262810	10.434712488769847	-0.5085909217429752	0.4987454629598692	-1.0197404478121501	0.30785157327388435	0.41545395282828934
ENSG00000262814	136.74751018927304	-0.4279966321760909	0.25963940007323927	-1.6484271341536043	0.09926505174996066	0.17049284518095328
ENSG00000262815	29.727794204695122	0.1972259946991542	0.42000879009195347	0.469575874009625	0.6386580648493239	0.7263950172804836
ENSG00000262823	60.20425198570617	-1.3299552942968325	0.4925876211726671	-2.699936492782149	0.006935271328721162	0.019773744188316095
ENSG00000262833	121.59668631900604	-1.183255832770971	0.23274788934741503	-5.083852043035134	3.698560887763994e-07	5.034413833862753e-06
ENSG00000262837	42.24347614294284	0.15397450289198109	0.24326685405168608	0.6329448518262445	0.5267696568945235	0.6289479743775528
ENSG00000262848	29.541930156331386	-0.0382463812880124	0.2765284300999578	-0.13830903851075035	0.8899961824666898	0.9214751471198525
ENSG00000262870	122.39997751385081	0.6326250669255954	0.46087329683668526	1.3726659176562617	0.16985622925517696	0.2606864822301932
ENSG00000262873	69.7131903860638	-1.9249802718980984	0.2899897833095859	-6.638096866478352	3.1775902887817144e-11	1.5728284097166482e-09
ENSG00000262874	75.00402813725177	-1.248481012072183	0.38010438549707165	-3.2845740794058833	0.0010213664390385558	0.004074852036164214
ENSG00000262877	77.0334334900311	-0.9846232943310365	0.5249194931376636	-1.8757605827238968	0.06068816280889436	0.11484881973427392
ENSG00000262879	1464.8526035877508	-0.7733178722383728	0.17973775400266817	-4.30247877820312	1.6889785242529058e-05	0.0001297208281284368
ENSG00000262884	223.84325935865627	0.9196551103317716	0.3353288517048921	2.742546922688057	0.006096473898076072	0.01775233443716317
ENSG00000262898	7.212361208205705	1.227359635874881	0.7150978133938564	1.7163521030078788	0.0860976173860673	0.1523175548084818
ENSG00000262903	42.4979683868844	0.5346223692978155	0.2824832442741683	1.892580817214524	0.05841363678299863	0.11149561903905138
ENSG00000262904	2.8909611494793976	1.1951727964566359	0.8268073301345827	1.4455275768565001	0.14830975278754885	0.23452943216855562
ENSG00000262919	178.59566821579244	-0.4689884900591877	0.1900801132840787	-2.4673201312663076	0.013612859349099778	0.03424781108864561
ENSG00000262920	4.089480885829413	-1.6399967127588992	0.8739312278350622	-1.8765741062046328	0.060576489072213274	0.11471748262118829
ENSG00000262943	135.30794103995837	-0.2513004545154264	0.37267198714465716	-0.6743207517174642	0.5001074136359391	0.6051241104182729
ENSG00000262962	20.41110746212749	0.031203298553610495	0.4496917658238028	0.06938819192396886	0.9446806277450667	0.9602975687719804
ENSG00000262974	4.939772239360066	-0.4225892170202555	0.6495881607520414	-0.6505494443294892	0.515337374335022	0.6189256842799619
ENSG00000262979	33.76232778311886	1.5542531058164117	0.5003108598928657	3.106574792618398	0.0018926842314078835	0.006762733011342424
ENSG00000262980	9.232784781841115	2.0111127688199204	0.7780843748073377	2.5846975391555627	0.00974644553198819	0.026141250147865502
ENSG00000262999	527.4240938600087	2.007644579683024	0.725194253333697	2.7684231782780127	0.005632826341250175	0.016643376183036778
ENSG00000263001	1789.8279112502357	-0.11811119031029908	0.1439469830257556	-0.8205186925603445	0.4119204775819447	0.5206994774870797
ENSG00000263002	257.23525399185627	-1.1637433597586757	0.2616957281204955	-4.446932963394956	8.71050056466493e-06	7.416680406865395e-05
ENSG00000263004	8.380912684564361	-0.6122595088031887	0.5037358988661593	-1.2154375143429348	0.22419926730481043	0.32485949865533714
ENSG00000263006	5.709903819927102	-0.24323372205087362	1.207040109045544	-0.20151254314424435	0.8402978225874034	0.8852440754947889
ENSG00000263011	17.379547916445738	-1.681902111874933	0.3724643562557809	-4.515605543527305	6.313609147790612e-06	5.6434060956658356e-05
